training_cost,test_cost,epoch,training_shape_cost,test_shape_cost,training_shape_accuracy,test_shape_accuracy,training_size_cost,test_size_cost,training_size_accuracy,test_size_accuracy,training_color_cost,test_color_cost,training_color_accuracy,test_color_accuracy
6.484135909125463,6.497019864826224,2510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484055718312455,6.496917854578513,2520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483975805261402,6.496816161883018,2530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483896206599133,6.4967148765260285,2540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483816918215165,6.496613917120945,2550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483737933775293,6.496513362322569,2560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483659256859205,6.496413140476378,2570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483580880070488,6.496313258048192,2580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483502802662171,6.496213691112886,2590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483425024201258,6.496114507382138,2600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483347530289583,6.496015664364515,2610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483270314550545,6.495917201470083,2620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483193411048721,6.49581908614766,2630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.483116789839692,6.4957213303931995,2640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4830404752050645,6.495623917386386,2650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482964471589237,6.495526811005806,2660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48288873597467,6.495430032230232,2670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482813268842397,6.49533365070359,2680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482738081942791,6.495237547004864,2690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482663170089521,6.495141751217468,2700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482588527582253,6.495046282467148,2710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482514164591597,6.494951144179423,2720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482440080910225,6.4948563432716275,2730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4823662774848785,6.494761866595703,2740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4822927505731265,6.49466776063095,2750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482219507458629,6.494573952924354,2760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482146536227172,6.494480462820906,2770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.482073828794843,6.49438727015133,2780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4820014064236,6.494294445407205,2790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481929246034625,6.4942019275231155,2800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481857342546767,6.494109714409974,2810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481785697847299,6.494017815252543,2820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481714302133344,6.493926214330228,2830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481643151639586,6.493834902318728,2840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481572262015551,6.493743962658401,2850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481501622615862,6.493653322064185,2860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481431254770109,6.493562942794152,2870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481361126905657,6.4934728765827865,2880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481291233080563,6.493383075227595,2890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.481221591448545,6.493293579921091,2900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48115218888378,6.493204293947605,2910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4810830214640935,6.493115333236751,2920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48101411262709,6.493026676308283,2930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480945441468866,6.492938341355006,2940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480877016689932,6.492850286768468,2950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480808830622643,6.492762554776224,2960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480740893435541,6.4926751130727,2970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480673186641163,6.492587931853551,2980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48060572702415,6.492501075575274,2990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4805385007596,6.492414488786583,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480471494449779,6.492328184727052,3010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480404734918068,6.492242150451623,3020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480338186732365,6.492156423899805,3030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480271874284663,6.492070990754291,3040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48020578847481,6.491985843038614,3050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480139931396969,6.49190098619939,3060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4800743225009825,6.491816412865349,3070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.480008926339663,6.491732080673521,3080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479943780427222,6.491647953328922,3090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479878862753281,6.491564113585547,3100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479814139075332,6.491480521361033,3110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4797496421246334,6.491397241703817,3120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479685358201867,6.491314160015382,3130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4796212724826665,6.491231303795616,3140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479557437078329,6.491148739463663,3150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479493799869605,6.4910664141950996,3160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479430384270187,6.49098435864095,3170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479367176429122,6.49090253380386,3180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479304200727064,6.490821014033362,3190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47924143587286,6.490739743327221,3200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4791788811094495,6.490658763701746,3210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479116538151114,6.490577995813995,3220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.479054408243242,6.4904975220126895,3230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47899248271683,6.490417250144997,3240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478930756168027,6.490337188392085,3250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478869231542966,6.490257358953952,3260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47880790850954,6.490177770807996,3270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478746782519916,6.490098438281469,3280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478685848282924,6.490019335904638,3290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478625122735369,6.489940485696975,3300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4785645922772,6.489861906019683,3310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478504254374355,6.489783539063177,3320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478444142322688,6.489705446784986,3330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478384213924417,6.48962757929128,3340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478324475519641,6.489549979655163,3350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47826493724145,6.489472605932436,3360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478205591489879,6.489395439308121,3370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478146433894322,6.489318490181015,3380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478087469184073,6.489241753198116,3390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.478028720093082,6.489165278897498,3400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477970150266471,6.489089044860318,3410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477911773696118,6.48901302785299,3420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477853583710449,6.488937257090422,3430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477795585587895,6.488861736345603,3440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477737773142224,6.488786423877577,3450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477680145207592,6.488711314366083,3460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4776227004056315,6.48863642885901,3470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477565455378754,6.488561773365007,3480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4775084017939095,6.488487342357096,3490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477451523398898,6.48841311810902,3500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477394831476526,6.4883391563019055,3510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477338329644954,6.48826542126529,3520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477282002783803,6.488191890757136,3530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477225849982189,6.48811861750057,3540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477169856401322,6.488045543033918,3550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477114042629979,6.487972706319932,3560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4770584329112255,6.487900143923373,3570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.477002968784505,6.487827756623786,3580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476947690899409,6.487755598350325,3590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476892584956679,6.487683669840529,3600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476837657676794,6.487611904017992,3610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476782905336857,6.487540390364059,3620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476728315480294,6.487469052997444,3630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476673906259,6.4873978597806445,3640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476619666937986,6.4873269083381775,3650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476565610771427,6.487256155135724,3660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476511700764333,6.487185574114927,3670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47645796106887,6.487115221237036,3680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4764043736203005,6.487045080161301,3690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4763509547076685,6.486975160171359,3700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476297698463612,6.486905457255327,3710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476244610028088,6.486835932404777,3720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476191686495659,6.486766667345607,3730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476138908067535,6.486697611252344,3740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.476086305119405,6.4866287892546906,3750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4760338651945855,6.4865601572466,3760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475981585602805,6.486491670707458,3770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475929480521267,6.486423380083902,3780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47587753653137,6.486355276377193,3790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475825736849272,6.486287350952706,3800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47577408936095,6.486219641587862,3810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475722609384656,6.486152135599049,3820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475671274818948,6.486084839529859,3830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475620102489549,6.486017743330335,3840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475569081223843,6.485950858945904,3850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475518218654441,6.48588417982141,3860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475467506226406,6.485817687340427,3870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475416945716323,6.485751390329905,3880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475366546830858,6.485685281627795,3890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475316301477412,6.485619314651477,3900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47526622531098,6.485553592014104,3910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475216287121636,6.485488052896269,3920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475166491793324,6.485422686555426,3930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47511684094145,6.485357495082604,3940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475067343817912,6.48529248106101,3950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.475018011034841,6.485227728475568,3960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4749688102707905,6.485163124530663,3970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47491974894647,6.485098664325374,3980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474870832622505,6.485034368186785,3990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474822065904445,6.484970297982363,4000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474773441521748,6.484906426536488,4010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4747249913932645,6.484842802519415,4020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47467667169841,6.4847793177798545,4030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474628512707536,6.484716010560967,4040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474580499305743,6.4846528630508855,4050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474532619968247,6.484589887774605,4060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474484868985201,6.484527042906767,4070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474437280410425,6.48446438930421,4080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474389821236259,6.48440188601259,4090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474342498953706,6.484339557254134,4100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474295305399392,6.4842773607693545,4110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474248261094763,6.484215364526527,4120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4742013467893855,6.484153526248297,4130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474154578740535,6.484091891530584,4140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474107930836116,6.484030421514843,4150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474061428809873,6.4839690764356215,4160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.474015063437166,6.483907915483481,4170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473968850707004,6.4838469430026535,4180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473922759491721,6.483786138052285,4190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4738768182788125,6.483725474075052,4200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473830989401088,6.483664972788958,4210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473785290569225,6.483604634701947,4220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473739721227725,6.483544468129468,4230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473694298027981,6.483484498932861,4240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473648990941603,6.48342467510342,4250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473603801771242,6.483365022265045,4260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473558745241624,6.483305514760529,4270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473513820244738,6.483246169570743,4280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4734690180049315,6.483186966905568,4290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473424346182296,6.483127911186764,4300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473379804283076,6.483069022152874,4310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473335387559851,6.4830103176006455,4320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473291085449839,6.482951803582708,4330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473246907182571,6.482893416478651,4340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47320286099223,6.482835215216296,4350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473158913262422,6.482777132965162,4360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473115125895638,6.482719244988241,4370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473071421746139,6.48266145846218,4380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.473027875649261,6.482603896593274,4390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472984447811852,6.482546489145008,4400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4729411754592405,6.482489273107462,4410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472898001297476,6.482432165182642,4420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472854949918155,6.482375200035798,4430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472812036766122,6.482318395214113,4440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472769232451089,6.482261729326112,4450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4727265579378335,6.48220523752429,4460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4726839955952,6.4821489152310985,4470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47264156030953,6.482092754093739,4480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472599239332812,6.482036747080727,4490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472557047111772,6.481980911265014,4500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472514968270593,6.4819252354602215,4510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472473000293693,6.481869670338913,4520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472431138017988,6.4818142342322975,4530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472389408257574,6.481758977933835,4540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472347781197451,6.481703863339661,4550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47230625709077,6.481648923287705,4560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472264836081749,6.4815941341759755,4570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472223538108741,6.481539463951534,4580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472182347046146,6.481484975626679,4590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472141279816711,6.481430615445829,4600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472100329120969,6.48137642082721,4610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472059480898513,6.481322355565094,4620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4720187542357515,6.481268414738183,4630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471978146486084,6.481214602287623,4640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471937643357314,6.481160946108705,4650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4718972546666675,6.481107445369869,4660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471856978963228,6.481054092329011,4670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471816817105622,6.481000862348851,4680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471776762619071,6.480947739615335,4690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471736805431545,6.48089477295499,4700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47169697685117,6.480841938161434,4710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471657244442604,6.480789244641427,4720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471617633727199,6.4807366869004905,4730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471578134440024,6.480684269329746,4740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4715387523775725,6.480632009358912,4750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471499467843415,6.480579903345481,4760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471460306502583,6.480527926149645,4770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471421240159486,6.480476091795167,4780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47138226844967,6.4804243644534125,4790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471343410547234,6.480372776735465,4800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471304659481814,6.4803213546858185,4810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471266012709513,6.480270037709205,4820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471227471178807,6.480218893627696,4830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471189020794878,6.4801678346486575,4840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471150671504773,6.480116905285993,4850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471112426431897,6.480066119767879,4860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.471074278232619,6.480015463062429,4870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47103625092997,6.479964971937241,4880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470998318835833,6.479914611113378,4890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4709604827052765,6.479864401434558,4900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470922743019271,6.479814337152857,4910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470885108168877,6.479764362840231,4920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47084757649134,6.479714535088392,4930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470810130998305,6.479664806305461,4940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470772794768547,6.479615245457454,4950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470735556975762,6.47956583920766,4960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470698419788108,6.479516556895315,4970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470661379833885,6.479467359041074,4980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470624422976802,6.479418298480596,4990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.47058758546612,6.4793693955581855,5000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.470550841507065,6.479320625203804,5010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
